rider_id,rider_name,sign_up
4693,Bakhshi Randhawa,28/05/23
4694,Aryan Parmar,27/09/24
4695,Falan Wagle,07/04/25
4696,Michael Kibe,23/02/25
4697,Yashasvi Kapur,25/02/24
4698,Maanav Nayak,07/06/23
4699,Ucchal Karpe,27/10/24
4700,Suhani Issac,25/03/24
4701,Abdul Kumar,06/02/24
4702,Rajeshri Dutt,05/03/24
4703,Tripti Gala,16/02/25
4704,Falguni Sama,24/06/24
4705,Sai Narasimhan,24/07/23
4706,Nisha Bhakta,06/03/24
4707,Oscar Devi,02/01/24
4708,Vrishti Dhawan,26/07/23
4709,Agastya Thaker,14/02/25
4710,Yatan Tailor,02/04/25
4711,Ojasvi Chad,23/11/24
4712,Wazir Vala,14/04/25
4713,Zaid Choudhry,11/08/23
4714,Hemang Bandi,28/05/24
4715,Dhruv Sagar,25/10/24
4716,Tejas Chaudhuri,03/05/25
4717,Manan Magar,22/07/23
4718,Shravya Rajagopal,02/08/23
4719,Krishna Panchal,28/08/24
4720,Eta Keer,19/02/25
4721,Kai Chanda,19/02/25
4722,Triveni Ganguly,09/06/23
4723,Gavin Saraf,10/06/23
4724,Thomas Bhavsar,30/07/24
4725,Amaira Arora,20/05/25
4726,Gaurangi Panchal,07/07/23
4727,Zehaan Natt,22/02/24
4728,Dev Mani,29/09/23
4729,Nakul Kant,20/11/23
4730,Arjun Comar,06/02/25
4731,Amrita Lata,30/07/23
4732,Ishwar Brar,23/02/25
4733,Mekhala Barman,20/10/24
4734,Rehaan Char,18/04/25
4735,Prisha Kulkarni,21/12/23
4736,Nathan Saha,04/11/24
4737,Wyatt Kara,06/07/24
4738,Abha Atwal,04/08/24
4739,Zaid Grover,10/06/24
4740,Sai Kade,25/07/23
4741,Kamya Anne,22/11/23
4742,Upma Bahl,02/03/24
4743,Nandini Nagi,23/10/23
4744,Zarna Bava,01/09/23
4745,Kashish Bath,04/10/23
4746,Vedant Kuruvilla,06/10/24
4747,Gabriel Som,03/01/24
4748,Eiravati Bedi,26/07/24
4749,Harsh Tandon,06/09/24
4750,Chanakya Naidu,09/03/24
4751,Om Dani,04/02/24
4752,Anthony Nair,26/09/24
4753,Tanvi Misra,13/11/24
4754,Jeet Nayar,03/11/24
4755,Triveni Roy,25/03/24
4756,Luke Kohli,10/06/24
4757,Aarav Dara,21/05/24
4758,Orinder Mistry,09/12/23
4759,Vrishti Om,04/02/24
4760,Hema Ganesan,28/01/25
4761,Lakshmi Bath,25/11/23
4762,Thomas Butala,20/08/24
4763,Wyatt Sibal,01/08/24
4764,Barkha Sinha,01/02/25
4765,Rachita Pradhan,27/09/23
4766,Nidhi Viswanathan,12/10/24
4767,Reva Kala,22/10/23
4768,Azad Chana,13/05/25
4769,Rachana Memon,29/09/24
4770,Harshil Kothari,11/10/23
4771,Radha Sidhu,25/12/23
4772,Falan Singhal,16/01/24
4773,Megha Iyengar,29/08/23
4774,Azaan Johal,21/08/23
4775,Lohit Master,07/05/25
4776,Triveni Iyer,06/03/24
4777,Zashil Memon,22/11/23
4778,Vasatika Bassi,15/12/23
4779,Widisha Singhal,06/06/23
4780,Harsh Murty,05/06/23
4781,Tripti Goswami,25/02/25
4782,Girish Bhatti,06/04/24
4783,Chatura Sampath,17/08/23
4784,Panini Raval,12/04/25
4785,Ekta Manda,12/09/24
4786,Rehaan Morar,27/07/24
4787,Isaac Mutti,04/07/23
4788,Adya Rattan,26/06/24
4789,Lakshit Sundaram,03/09/23
4790,Nisha Bansal,08/11/24
4791,Brinda Issac,16/07/23
4792,Chandani Dutt,12/06/23
4793,Devika Tak,18/03/24
4794,Gauri Dhaliwal,21/01/24
4795,Samar Sethi,02/12/24
4796,Aashi Basak,10/12/23
4797,Arunima Sami,15/06/24
4798,Vrinda Ravi,17/08/24
4799,Ria Agarwal,14/07/24
4800,Madhav Contractor,05/02/24
4801,Amrita Shankar,28/08/24
4802,Amara Mitter,03/09/23
4803,Henry Koshy,14/11/24
4804,Wriddhish Kala,12/10/24
4805,Nitesh Mutti,31/10/23
4806,Jhalak Balan,29/03/24
4807,Simon Patel,01/06/24
4808,Chaitanya Talwar,15/10/24
4809,William Sethi,26/02/24
4810,Pooja Nayar,16/02/25
4811,Rajeshri Narain,04/05/25
4812,Kashvi Gour,21/10/23
4813,Krishna Patla,10/12/23
4814,Madhav Aggarwal,01/07/23
4815,Inaya Suri,04/01/24
4816,Mugdha Singhal,27/12/23
4817,Zarna Brahmbhatt,15/07/23
4818,Jai Dugal,15/07/24
4819,Kala Yohannan,29/05/23
4820,Amrita Narula,09/11/24
4821,Daksh Sura,04/04/24
4822,Darika Zacharia,17/03/25
4823,Dev Dar,04/03/25
4824,Warjas Nori,25/12/23
4825,Samarth Chaudry,15/05/25
4826,Shaurya Narayan,19/09/24
4827,Ijaya Khurana,06/09/24
4828,Yachana Murty,13/10/24
4829,Bhavya Zachariah,27/12/23
4830,Jason Acharya,10/09/24
4831,Andrew Sahni,13/04/25
4832,Damini Tara,04/03/25
4833,Anjali Ganesh,10/07/23
4834,Avi Sule,20/12/23
4835,Isha Kade,17/11/24
4836,Pooja Das,17/05/25
4837,Gaurangi Tara,07/05/25
4838,Tanay Sha,27/03/24
4839,Baljiwan Nazareth,18/10/24
4840,Hamsini Peri,11/07/23
4841,Frederick Butala,02/10/23
4842,Zinal Bahl,22/03/25
4843,Anmol Suresh,12/05/25
4844,Daniel Pai,22/08/23
4845,Meghana Chauhan,25/09/24
4846,Pranit Shanker,18/12/23
4847,Megha Kannan,07/03/24
4848,Hamsini Chakraborty,31/01/25
4849,Turvi Dhillon,21/02/25
4850,Madhavi Oza,27/03/25
4851,Nachiket Kala,03/01/24
4852,Saanvi Loke,21/05/25
4853,Darika Bal,17/09/24
4854,Falan Malhotra,26/04/25
4855,Finn Ranganathan,28/03/25
4856,Ishani Pillai,30/11/23
4857,Timothy Shere,10/04/25
4858,Farhan Kibe,30/03/24
4859,Anvi Madan,11/05/24
4860,Dev Mital,23/03/25
4861,Rudra Nori,26/04/25
4862,Teerth Singhal,21/05/25
4863,Raghav Choudhury,20/09/23
4864,Qarin Hayer,03/08/24
4865,Aishani Bains,01/10/24
4866,Nachiket Hayre,31/10/24
4867,Frederick Loyal,17/02/24
4868,Turvi Morar,01/10/23
4869,Mohini Bakshi,23/09/24
4870,Chanchal Aggarwal,31/05/24
4871,Anusha Nayar,06/07/24
4872,Janani Ben,24/11/23
4873,Henry Parsa,06/05/25
4874,Saanvi Bose,10/06/24
4875,Hitesh Koshy,30/07/24
4876,Pooja Menon,22/01/24
4877,Dayamai Narain,18/06/24
4878,Caleb Mammen,11/08/23
4879,Ranveer Dhawan,14/08/24
4880,Jack Chaudry,06/09/24
4881,Brinda Srinivasan,26/04/24
4882,Rachana Ghosh,09/11/23
4883,Kavya Muni,20/12/24
4884,Nitara Atwal,22/06/24
4885,Vasatika Naik,26/02/25
4886,Lipika Dar,16/11/24
4887,Sathvik Naidu,18/01/24
4888,Warda Dyal,03/12/24
4889,Ekapad Bumb,30/03/25
4890,Gaurangi Bhatnagar,02/02/24
4891,Damyanti Khatri,26/03/24
4892,Nidhi Dada,13/12/23
4893,Hemangini Gill,30/07/24
4894,Indrajit Pathak,22/07/24
4895,Gautam Shenoy,08/08/24
4896,Amrita Puri,03/05/25
4897,Sanya Bora,25/05/24
4898,Brijesh Bakshi,23/04/25
4899,Upasna Mohanty,19/10/23
4900,Balendra Savant,31/08/24
4901,Lekha Shroff,04/03/24
4902,Jagvi Mallick,09/12/24
4903,Samuel Gour,29/04/25
4904,Ekantika Rajan,15/11/24
4905,Tripti Kumer,23/04/25
4906,Veda Joshi,30/10/23
4907,Dalbir Thaker,11/01/25
4908,Widisha Palla,10/10/23
4909,Sudiksha Ghosh,27/11/23
4910,Bhavya Taneja,24/08/23
4911,Vrinda Dutta,29/09/23
4912,Girik Walla,12/05/25
4913,Aayush Ahluwalia,05/08/23
4914,Zayyan Behl,25/04/25
4915,Saanvi Raval,22/12/24
4916,Kabir Prasad,13/10/23
4917,Bhavika Singhal,28/03/24
4918,Yashica Salvi,07/03/24
4919,Manya Narayanan,01/09/23
4920,Gautam Thakkar,06/06/23
4921,Aditya Sarna,28/02/24
4922,Ayaan Sampath,08/10/24
4923,Champak Bhavsar,14/09/24
4924,Ishwar Pai,06/02/25
4925,Ayushman Jain,16/02/25
4926,Divya Krishnamurthy,05/04/24
4927,Champak Dora,07/11/23
4928,Tarak Sahni,26/10/23
4929,Arjun Arya,21/06/24
4930,Zaid Sankar,11/07/23
4931,Upkaar Seshadri,24/03/24
4932,Vinaya Raja,31/05/23
4933,Bhavani Bora,04/08/24
4934,Advay Garg,22/06/24
4935,Pahal Sampath,20/07/23
4936,Chakrika Manda,07/12/23
4937,Tanish Anne,18/11/23
4938,Triya Ranganathan,04/06/23
4939,Reva Sandhu,07/12/24
4940,Leena Andra,18/12/23
4941,Utkarsh Rajagopal,13/07/23
4942,Advik Hayer,04/01/24
4943,Henry Keer,24/07/24
4944,Urmi Sekhon,13/02/24
4945,Aradhana Borah,24/07/24
4946,Leena Subramanian,16/09/24
4947,Udarsh Pal,21/05/25
4948,Veda Mani,02/02/25
4949,Dipta Chand,12/07/24
4950,Chaman Varughese,28/11/24
4951,Gunbir Raj,08/09/23
4952,Aahana Bal,01/09/23
4953,Yauvani Mall,04/07/24
4954,Ryan Kurian,24/11/23
4955,Umang Bakshi,11/07/23
4956,Mohini Ramachandran,15/02/24
4957,Diya Magar,25/10/24
4958,Quincy Rout,19/01/24
4959,Manbir Varkey,10/06/23
4960,Irya Datta,08/05/24
4961,Ekiya Mukherjee,14/08/24
4962,Sanaya Mahal,26/10/23
4963,Hema Sethi,05/11/24
4964,Urmi Bir,15/07/24
4965,Urishilla Agarwal,21/10/24
4966,Yatan Aggarwal,03/09/23
4967,Dalaja Comar,03/11/23
4968,Vamakshi Bansal,24/11/23
4969,Nilima Randhawa,02/12/23
4970,Tanay Bera,31/05/24
4971,Tanay Bali,02/07/24
4972,Dalbir Som,08/10/23
4973,Vasatika Maharaj,15/07/23
4974,Falak Gala,14/03/24
4975,Vyanjana Gara,13/02/24
4976,Anthony Ranganathan,30/11/24
4977,Mitali Sethi,02/04/25
4978,Ekalinga Bumb,23/05/25
4979,Chanchal Thakur,23/07/24
4980,Jagdish Atwal,16/05/25
4981,Shivani Madan,28/05/23
4982,Elijah Pandya,03/10/24
4983,Hiral Wali,15/04/24
4984,Upasna Rau,26/01/25
4985,Bahadurjit Krish,12/04/24
4986,Vinaya Sharma,07/02/25
4987,Gaurav Bedi,05/06/23
4988,Dipta Saraf,13/08/23
4989,Sneha Natarajan,09/06/24
4990,Tarak Raval,06/02/25
4991,Darpan Karpe,19/08/24
4992,Rudra Mohanty,07/11/24
4993,Samesh Kant,19/11/24
4994,Hardik Kapoor,21/05/24
4995,Yoshita Kapoor,23/04/25
4996,Reyansh Sule,28/08/24
4997,Ryan Chanda,30/05/24
4998,Isha Kapoor,23/03/24
4999,Pratyush Behl,04/03/25
5000,Wakeeta Aggarwal,23/12/24
